transaction_id,date,transaction_type,amount,is_inflow,payment_method,status,reference_number,description,category
TRX-010749,2021-12-11,Supplier Payment,39734.47,False,Credit Card,Pending,REF-605915,Maintenance materials,Operating Expenses
TRX-010750,2021-12-11,Customer Payment,97614.0,True,Direct Debit,Pending,REF-942433,Connection fee payment,Revenue
TRX-010751,2021-12-12,Tax Payment,10226.1,False,Credit Card,Pending,REF-483461,Environmental tax,Taxes
TRX-010752,2021-12-12,Insurance Premium,16510.15,False,Credit Card,Completed,REF-416647,Equipment insurance,Insurance
TRX-010753,2021-12-12,Equipment Purchase,42253.57,False,Bank Transfer,Pending,REF-826016,Monitoring system,Capital Expenditure
TRX-010754,2021-12-12,Utility Bill,15570.77,False,Bank Transfer,Failed,REF-962396,Internet service,Operating Expenses
TRX-010755,2021-12-12,Customer Payment,48745.16,True,Check,Failed,REF-547641,Deposit refund,Revenue
TRX-010756,2021-12-12,Equipment Purchase,40887.79,False,Direct Debit,Completed,REF-275922,Safety equipment,Capital Expenditure
TRX-010757,2021-12-12,Tax Payment,56499.89,False,Credit Card,Completed,REF-911288,Sales tax,Taxes
TRX-010758,2021-12-12,Maintenance Cost,25898.32,False,Direct Debit,Pending,REF-937598,Emergency repair,Maintenance
TRX-010759,2021-12-12,Utility Bill,58186.79,False,Cash,Failed,REF-257002,Internet service,Operating Expenses
TRX-010760,2021-12-12,Insurance Premium,67257.31,False,Bank Transfer,Pending,REF-773829,Liability insurance,Insurance
TRX-010761,2021-12-13,Equipment Purchase,95573.48,False,Credit Card,Failed,REF-150009,Monitoring system,Capital Expenditure
TRX-010762,2021-12-13,Supplier Payment,8496.11,False,Direct Debit,Failed,REF-791330,Office supplies,Operating Expenses
TRX-010763,2021-12-13,Maintenance Cost,44823.47,False,Check,Pending,REF-649634,Emergency repair,Maintenance
TRX-010764,2021-12-13,Interest Payment,83391.55,False,Credit Card,Completed,REF-103405,Mortgage interest,Financial Expenses
TRX-010765,2021-12-13,Supplier Payment,6424.72,False,Bank Transfer,Pending,REF-747118,Maintenance materials,Operating Expenses
TRX-010766,2021-12-13,Supplier Payment,25176.6,False,Cash,Completed,REF-513023,Office supplies,Operating Expenses
TRX-010767,2021-12-13,Supplier Payment,94212.66,False,Cash,Failed,REF-899608,Office supplies,Operating Expenses
TRX-010768,2021-12-13,Supplier Payment,68683.46,False,Check,Completed,REF-855059,Office supplies,Operating Expenses
TRX-010769,2021-12-13,Customer Payment,26886.44,True,Check,Pending,REF-180997,Monthly water bill payment,Revenue
TRX-010770,2021-12-13,Insurance Premium,58338.21,False,Cash,Pending,REF-852659,Equipment insurance,Insurance
TRX-010771,2021-12-13,Supplier Payment,65697.87,False,Bank Transfer,Pending,REF-402679,Chemical supplies,Operating Expenses
TRX-010772,2021-12-13,Maintenance Cost,39108.58,False,Credit Card,Completed,REF-565450,Preventive maintenance,Maintenance
TRX-010773,2021-12-14,Supplier Payment,29734.3,False,Credit Card,Completed,REF-649300,Maintenance materials,Operating Expenses
TRX-010774,2021-12-14,Tax Payment,85232.91,False,Cash,Failed,REF-915023,Income tax,Taxes
TRX-010775,2021-12-14,Customer Payment,65009.93,True,Cash,Completed,REF-151856,Connection fee payment,Revenue
TRX-010776,2021-12-14,Maintenance Cost,34631.66,False,Credit Card,Completed,REF-683600,Equipment maintenance,Maintenance
TRX-010777,2021-12-14,Maintenance Cost,3799.98,False,Cash,Completed,REF-367615,Emergency repair,Maintenance
TRX-010778,2021-12-15,Supplier Payment,83429.67,False,Credit Card,Failed,REF-757134,Maintenance materials,Operating Expenses
TRX-010779,2021-12-15,Insurance Premium,26029.56,False,Cash,Failed,REF-935609,Employee insurance,Insurance
TRX-010780,2021-12-15,Service Fee,90119.35,True,Credit Card,Completed,REF-784026,Maintenance service,Operating Expenses
TRX-010781,2021-12-15,Supplier Payment,5353.42,False,Bank Transfer,Failed,REF-555938,Office supplies,Operating Expenses
TRX-010782,2021-12-15,Customer Payment,44291.67,True,Check,Failed,REF-911632,Connection fee payment,Revenue
TRX-010783,2021-12-16,Interest Payment,35967.54,False,Cash,Completed,REF-323268,Credit line interest,Financial Expenses
TRX-010784,2021-12-16,Customer Payment,27942.06,True,Direct Debit,Pending,REF-256983,Connection fee payment,Revenue
TRX-010785,2021-12-16,Equipment Purchase,22299.24,False,Cash,Failed,REF-393499,Office equipment,Capital Expenditure
TRX-010786,2021-12-16,Insurance Premium,39900.57,False,Bank Transfer,Failed,REF-852941,Employee insurance,Insurance
TRX-010787,2021-12-16,Tax Payment,28329.6,False,Check,Completed,REF-284259,Property tax,Taxes
TRX-010788,2021-12-16,Maintenance Cost,14946.67,False,Cash,Pending,REF-136629,Preventive maintenance,Maintenance
TRX-010789,2021-12-16,Utility Bill,60265.39,False,Direct Debit,Completed,REF-840349,Phone service,Operating Expenses
TRX-010790,2021-12-16,Salary Payment,14706.89,False,Credit Card,Pending,REF-246000,Pension contribution,Labor Costs
TRX-010791,2021-12-16,Utility Bill,27109.26,False,Direct Debit,Completed,REF-216271,Gas bill,Operating Expenses
TRX-010792,2021-12-16,Tax Payment,84626.21,False,Cash,Pending,REF-160584,Sales tax,Taxes
TRX-010793,2021-12-16,Service Fee,46982.18,True,Credit Card,Failed,REF-631531,Maintenance service,Operating Expenses
TRX-010794,2021-12-16,Equipment Purchase,49799.86,False,Check,Failed,REF-616828,New pump installation,Capital Expenditure
TRX-010795,2021-12-16,Customer Payment,73871.82,True,Cash,Pending,REF-367359,Deposit refund,Revenue
TRX-010796,2021-12-16,Service Fee,11874.26,True,Cash,Failed,REF-393122,Training service,Operating Expenses
TRX-010797,2021-12-17,Equipment Purchase,87031.41,False,Direct Debit,Failed,REF-146287,New pump installation,Capital Expenditure
TRX-010798,2021-12-17,Service Fee,43519.37,True,Cash,Pending,REF-680805,Audit service,Operating Expenses
TRX-010799,2021-12-17,Interest Payment,45506.55,False,Cash,Failed,REF-449111,Bond interest,Financial Expenses
TRX-010800,2021-12-17,Maintenance Cost,73358.14,False,Cash,Pending,REF-903437,Preventive maintenance,Maintenance
TRX-010801,2021-12-17,Insurance Premium,79907.56,False,Credit Card,Completed,REF-337979,Employee insurance,Insurance
TRX-010802,2021-12-17,Insurance Premium,93221.87,False,Cash,Failed,REF-318675,Liability insurance,Insurance
TRX-010803,2021-12-17,Customer Payment,37869.44,True,Credit Card,Failed,REF-821299,Deposit refund,Revenue
TRX-010804,2021-12-17,Equipment Purchase,98435.13,False,Direct Debit,Failed,REF-932376,Safety equipment,Capital Expenditure
TRX-010805,2021-12-17,Utility Bill,98428.27,False,Direct Debit,Failed,REF-309398,Phone service,Operating Expenses
TRX-010806,2021-12-17,Customer Payment,73676.58,True,Credit Card,Pending,REF-183423,Deposit refund,Revenue
TRX-010807,2021-12-17,Service Fee,7370.56,True,Check,Failed,REF-670947,Consulting service,Operating Expenses
TRX-010808,2021-12-17,Service Fee,45664.95,True,Bank Transfer,Failed,REF-253708,Consulting service,Operating Expenses
TRX-010809,2021-12-17,Service Fee,25208.65,True,Check,Pending,REF-442439,Audit service,Operating Expenses
TRX-010810,2021-12-18,Utility Bill,43466.97,False,Direct Debit,Failed,REF-889949,Gas bill,Operating Expenses
TRX-010811,2021-12-18,Tax Payment,39135.5,False,Bank Transfer,Completed,REF-749081,Income tax,Taxes
TRX-010812,2021-12-18,Salary Payment,79648.36,False,Credit Card,Completed,REF-160940,Bonus payment,Labor Costs
TRX-010813,2021-12-18,Salary Payment,96810.03,False,Bank Transfer,Completed,REF-342124,Pension contribution,Labor Costs
TRX-010814,2021-12-18,Insurance Premium,59487.36,False,Cash,Completed,REF-132155,Equipment insurance,Insurance
TRX-010815,2021-12-18,Interest Payment,64303.27,False,Cash,Failed,REF-872982,Bond interest,Financial Expenses
TRX-010816,2021-12-18,Customer Payment,49888.89,True,Bank Transfer,Completed,REF-343006,Connection fee payment,Revenue
TRX-010817,2021-12-18,Interest Payment,33581.8,False,Cash,Failed,REF-328303,Mortgage interest,Financial Expenses
TRX-010818,2021-12-18,Equipment Purchase,63017.23,False,Cash,Completed,REF-184732,Monitoring system,Capital Expenditure
TRX-010819,2021-12-18,Insurance Premium,60074.95,False,Cash,Completed,REF-749160,Liability insurance,Insurance
TRX-010820,2021-12-19,Utility Bill,6886.03,False,Direct Debit,Completed,REF-880339,Internet service,Operating Expenses
TRX-010821,2021-12-19,Interest Payment,32177.74,False,Check,Failed,REF-107385,Credit line interest,Financial Expenses
TRX-010822,2021-12-19,Interest Payment,5031.01,False,Check,Failed,REF-769527,Loan interest,Financial Expenses
TRX-010823,2021-12-19,Supplier Payment,92527.9,False,Credit Card,Failed,REF-262964,Chemical supplies,Operating Expenses
TRX-010824,2021-12-19,Service Fee,19710.52,True,Cash,Pending,REF-885011,Maintenance service,Operating Expenses
TRX-010825,2021-12-20,Salary Payment,24030.19,False,Direct Debit,Failed,REF-335157,Monthly salary payment,Labor Costs
TRX-010826,2021-12-20,Customer Payment,23934.72,True,Bank Transfer,Failed,REF-818473,Connection fee payment,Revenue
TRX-010827,2021-12-20,Tax Payment,93972.03,False,Credit Card,Completed,REF-554779,Environmental tax,Taxes
TRX-010828,2021-12-20,Utility Bill,74743.57,False,Direct Debit,Completed,REF-413708,Electricity bill,Operating Expenses
TRX-010829,2021-12-20,Service Fee,28457.24,True,Bank Transfer,Failed,REF-402567,Maintenance service,Operating Expenses
TRX-010830,2021-12-20,Service Fee,88886.22,True,Bank Transfer,Failed,REF-855011,Maintenance service,Operating Expenses
TRX-010831,2021-12-20,Tax Payment,53640.07,False,Bank Transfer,Failed,REF-178396,Property tax,Taxes
TRX-010832,2021-12-20,Insurance Premium,39859.68,False,Cash,Pending,REF-793593,Liability insurance,Insurance
TRX-010833,2021-12-20,Insurance Premium,79894.95,False,Credit Card,Completed,REF-347416,Property insurance,Insurance
TRX-010834,2021-12-20,Interest Payment,74273.35,False,Cash,Failed,REF-846605,Credit line interest,Financial Expenses
TRX-010835,2021-12-20,Tax Payment,71411.82,False,Cash,Completed,REF-775544,Income tax,Taxes
TRX-010836,2021-12-20,Customer Payment,4286.3,True,Cash,Failed,REF-931963,Monthly water bill payment,Revenue
TRX-010837,2021-12-20,Interest Payment,91863.51,False,Credit Card,Completed,REF-255104,Bond interest,Financial Expenses
TRX-010838,2021-12-20,Interest Payment,65424.66,False,Check,Failed,REF-561177,Bond interest,Financial Expenses
TRX-010839,2021-12-21,Maintenance Cost,9156.08,False,Check,Completed,REF-106168,Facility repair,Maintenance
TRX-010840,2021-12-21,Maintenance Cost,30773.42,False,Check,Completed,REF-455771,Facility repair,Maintenance
TRX-010841,2021-12-21,Salary Payment,48627.24,False,Check,Failed,REF-894896,Bonus payment,Labor Costs
TRX-010842,2021-12-21,Interest Payment,9301.65,False,Cash,Pending,REF-675596,Credit line interest,Financial Expenses
TRX-010843,2021-12-21,Interest Payment,47607.17,False,Bank Transfer,Completed,REF-325595,Bond interest,Financial Expenses
TRX-010844,2021-12-22,Utility Bill,67067.3,False,Bank Transfer,Completed,REF-732282,Electricity bill,Operating Expenses
TRX-010845,2021-12-22,Supplier Payment,37481.03,False,Cash,Completed,REF-111116,Maintenance materials,Operating Expenses
TRX-010846,2021-12-22,Insurance Premium,64159.39,False,Direct Debit,Failed,REF-838197,Liability insurance,Insurance
TRX-010847,2021-12-22,Utility Bill,92877.36,False,Check,Completed,REF-129515,Gas bill,Operating Expenses
TRX-010848,2021-12-22,Maintenance Cost,98310.57,False,Credit Card,Pending,REF-148303,Preventive maintenance,Maintenance
TRX-010849,2021-12-22,Service Fee,60731.53,True,Credit Card,Completed,REF-158709,Audit service,Operating Expenses
TRX-010850,2021-12-22,Service Fee,76281.86,True,Cash,Pending,REF-395292,Consulting service,Operating Expenses
TRX-010851,2021-12-22,Interest Payment,94594.04,False,Direct Debit,Pending,REF-974433,Mortgage interest,Financial Expenses
TRX-010852,2021-12-22,Interest Payment,8832.18,False,Direct Debit,Failed,REF-659139,Mortgage interest,Financial Expenses
TRX-010853,2021-12-22,Insurance Premium,70221.52,False,Direct Debit,Completed,REF-859041,Property insurance,Insurance
TRX-010854,2021-12-22,Insurance Premium,30208.55,False,Direct Debit,Pending,REF-931618,Property insurance,Insurance
TRX-010855,2021-12-22,Supplier Payment,5898.78,False,Check,Completed,REF-149249,Equipment parts purchase,Operating Expenses
TRX-010856,2021-12-22,Salary Payment,52758.03,False,Check,Failed,REF-766328,Overtime payment,Labor Costs
TRX-010857,2021-12-23,Equipment Purchase,4828.75,False,Bank Transfer,Completed,REF-602006,Office equipment,Capital Expenditure
TRX-010858,2021-12-23,Equipment Purchase,55798.22,False,Bank Transfer,Pending,REF-259371,New pump installation,Capital Expenditure
TRX-010859,2021-12-23,Maintenance Cost,98525.57,False,Cash,Pending,REF-125823,Preventive maintenance,Maintenance
TRX-010860,2021-12-23,Insurance Premium,27502.73,False,Bank Transfer,Pending,REF-984016,Property insurance,Insurance
TRX-010861,2021-12-23,Insurance Premium,50648.09,False,Check,Failed,REF-191351,Employee insurance,Insurance
TRX-010862,2021-12-23,Customer Payment,74839.92,True,Check,Completed,REF-946509,Monthly water bill payment,Revenue
TRX-010863,2021-12-23,Interest Payment,75993.88,False,Credit Card,Completed,REF-649158,Mortgage interest,Financial Expenses
TRX-010864,2021-12-23,Interest Payment,55934.65,False,Check,Completed,REF-505313,Bond interest,Financial Expenses
TRX-010865,2021-12-24,Tax Payment,16623.8,False,Check,Pending,REF-221278,Income tax,Taxes
TRX-010866,2021-12-24,Utility Bill,23149.7,False,Check,Failed,REF-783791,Electricity bill,Operating Expenses
TRX-010867,2021-12-24,Supplier Payment,86183.8,False,Bank Transfer,Completed,REF-603650,Office supplies,Operating Expenses
TRX-010868,2021-12-24,Salary Payment,1605.98,False,Credit Card,Completed,REF-433088,Overtime payment,Labor Costs
TRX-010869,2021-12-24,Customer Payment,19910.88,True,Direct Debit,Completed,REF-591202,Late payment penalty,Revenue
TRX-010870,2021-12-24,Equipment Purchase,66956.22,False,Direct Debit,Completed,REF-632743,Monitoring system,Capital Expenditure
TRX-010871,2021-12-24,Service Fee,16818.43,True,Bank Transfer,Pending,REF-200385,Audit service,Operating Expenses
TRX-010872,2021-12-25,Equipment Purchase,31229.28,False,Check,Completed,REF-947912,Safety equipment,Capital Expenditure
TRX-010873,2021-12-25,Supplier Payment,58531.53,False,Cash,Failed,REF-258577,Maintenance materials,Operating Expenses
TRX-010874,2021-12-25,Equipment Purchase,82485.36,False,Direct Debit,Failed,REF-400261,Office equipment,Capital Expenditure
TRX-010875,2021-12-25,Utility Bill,62657.03,False,Credit Card,Completed,REF-159197,Internet service,Operating Expenses
TRX-010876,2021-12-25,Utility Bill,81683.19,False,Bank Transfer,Failed,REF-797374,Internet service,Operating Expenses
TRX-010877,2021-12-25,Supplier Payment,54797.62,False,Cash,Completed,REF-477824,Maintenance materials,Operating Expenses
TRX-010878,2021-12-26,Service Fee,34384.59,True,Credit Card,Failed,REF-259382,Maintenance service,Operating Expenses
TRX-010879,2021-12-26,Tax Payment,95108.24,False,Bank Transfer,Failed,REF-885537,Sales tax,Taxes
TRX-010880,2021-12-26,Insurance Premium,61264.1,False,Check,Completed,REF-564755,Liability insurance,Insurance
TRX-010881,2021-12-26,Supplier Payment,23896.99,False,Credit Card,Failed,REF-314626,Office supplies,Operating Expenses
TRX-010882,2021-12-26,Equipment Purchase,74136.67,False,Check,Pending,REF-913418,Safety equipment,Capital Expenditure
TRX-010883,2021-12-26,Customer Payment,86771.06,True,Credit Card,Completed,REF-110228,Monthly water bill payment,Revenue
TRX-010884,2021-12-26,Tax Payment,37483.83,False,Check,Pending,REF-956486,Income tax,Taxes
TRX-010885,2021-12-26,Equipment Purchase,45046.09,False,Bank Transfer,Completed,REF-293111,Safety equipment,Capital Expenditure
TRX-010886,2021-12-27,Tax Payment,32596.83,False,Credit Card,Failed,REF-487670,Property tax,Taxes
TRX-010887,2021-12-27,Supplier Payment,25575.65,False,Credit Card,Completed,REF-219892,Maintenance materials,Operating Expenses
TRX-010888,2021-12-27,Interest Payment,4159.0,False,Cash,Failed,REF-336786,Credit line interest,Financial Expenses
TRX-010889,2021-12-27,Interest Payment,1920.73,False,Direct Debit,Completed,REF-940510,Mortgage interest,Financial Expenses
TRX-010890,2021-12-27,Supplier Payment,63160.09,False,Bank Transfer,Failed,REF-860400,Chemical supplies,Operating Expenses
TRX-010891,2021-12-27,Interest Payment,77565.59,False,Credit Card,Pending,REF-972798,Mortgage interest,Financial Expenses
TRX-010892,2021-12-27,Supplier Payment,20370.95,False,Check,Pending,REF-332314,Chemical supplies,Operating Expenses
TRX-010893,2021-12-27,Interest Payment,84993.74,False,Check,Completed,REF-206672,Mortgage interest,Financial Expenses
TRX-010894,2021-12-27,Salary Payment,98207.78,False,Cash,Pending,REF-204909,Overtime payment,Labor Costs
TRX-010895,2021-12-27,Salary Payment,93538.22,False,Check,Completed,REF-772181,Monthly salary payment,Labor Costs
TRX-010896,2021-12-27,Equipment Purchase,3387.33,False,Cash,Completed,REF-618010,Safety equipment,Capital Expenditure
TRX-010897,2021-12-28,Utility Bill,8454.79,False,Check,Completed,REF-770084,Electricity bill,Operating Expenses
TRX-010898,2021-12-28,Tax Payment,18585.67,False,Direct Debit,Failed,REF-380353,Property tax,Taxes
TRX-010899,2021-12-28,Tax Payment,97620.48,False,Cash,Pending,REF-490044,Environmental tax,Taxes
TRX-010900,2021-12-28,Tax Payment,98270.99,False,Check,Completed,REF-340035,Sales tax,Taxes
TRX-010901,2021-12-28,Tax Payment,8198.85,False,Bank Transfer,Failed,REF-974536,Income tax,Taxes
TRX-010902,2021-12-28,Maintenance Cost,80477.08,False,Credit Card,Completed,REF-766857,Preventive maintenance,Maintenance
